state,date,ML,Low_90,High_90,Low_50,High_50
Sicilia,2020-04-01 17:00:00,1.0,0.54,1.3900000000000001,0.78,1.1300000000000001
Sicilia,2020-04-02 17:00:00,0.9400000000000001,0.48,1.34,0.7000000000000001,1.06
Sicilia,2020-04-03 17:00:00,0.88,0.43,1.3,0.66,1.02
Sicilia,2020-04-04 17:00:00,0.86,0.37,1.26,0.61,0.98
Sicilia,2020-04-05 17:00:00,0.85,0.37,1.27,0.63,1.0
Sicilia,2020-04-06 17:00:00,0.85,0.37,1.28,0.6,0.98
Sicilia,2020-04-07 17:00:00,0.86,0.37,1.29,0.62,1.0
Sicilia,2020-04-08 17:00:00,0.87,0.37,1.3,0.66,1.04
Sicilia,2020-04-09 17:00:00,0.86,0.35000000000000003,1.29,0.61,1.0
Sicilia,2020-04-10 17:00:00,0.86,0.38,1.32,0.62,1.01
Sicilia,2020-04-11 17:00:00,0.84,0.34,1.29,0.61,1.0
Sicilia,2020-04-12 17:00:00,0.8300000000000001,0.32,1.28,0.5700000000000001,0.97
Sicilia,2020-04-13 17:00:00,0.8,0.27,1.24,0.55,0.9500000000000001
Sicilia,2020-04-14 17:00:00,0.78,0.25,1.23,0.56,0.96
Sicilia,2020-04-15 17:00:00,0.77,0.24,1.23,0.51,0.92
Sicilia,2020-04-16 17:00:00,0.76,0.22,1.22,0.54,0.9500000000000001
Sicilia,2020-04-17 17:00:00,0.81,0.28,1.29,0.54,0.96
Sicilia,2020-04-18 17:00:00,0.85,0.31,1.33,0.6,1.02
Sicilia,2020-04-19 17:00:00,0.88,0.35000000000000003,1.37,0.63,1.05
Sicilia,2020-04-20 17:00:00,0.92,0.39,1.41,0.67,1.09
Sicilia,2020-04-21 17:00:00,0.92,0.39,1.41,0.68,1.1
Sicilia,2020-04-22 17:00:00,0.92,0.39,1.41,0.67,1.09
Sicilia,2020-04-23 17:00:00,0.9,0.37,1.3900000000000001,0.65,1.07
Sicilia,2020-04-24 17:00:00,0.84,0.28,1.31,0.61,1.03
Sicilia,2020-04-25 17:00:00,0.75,0.2,1.23,0.48,0.91
Sicilia,2020-04-26 17:00:00,0.65,0.08,1.1,0.41000000000000003,0.84
Sicilia,2020-04-27 17:00:00,0.5700000000000001,0.02,1.0,0.27,0.71
Sicilia,2020-04-28 17:00:00,0.48,0.0,0.93,0.21,0.64
Sicilia,2020-04-29 17:00:00,0.34,0.0,0.87,0.07,0.48
Sicilia,2020-04-30 17:00:00,0.21,0.0,0.8300000000000001,0.03,0.41000000000000003
Sicilia,2020-05-01 17:00:00,0.18,0.0,0.81,0.0,0.36
Sicilia,2020-05-02 17:00:00,0.18,0.0,0.81,0.02,0.37
Sicilia,2020-05-03 17:00:00,0.18,0.0,0.8300000000000001,0.01,0.37
Sicilia,2020-05-04 17:00:00,0.19,0.0,0.85,0.04,0.4
Sicilia,2020-05-05 17:00:00,0.19,0.0,0.86,0.02,0.39
Sicilia,2020-05-06 17:00:00,0.19,0.0,0.88,0.0,0.38
Sicilia,2020-05-07 17:00:00,0.19,0.0,0.9,0.03,0.41000000000000003
Sicilia,2020-05-08 17:00:00,0.19,0.0,0.91,0.01,0.4
Sicilia,2020-05-09 17:00:00,0.2,0.0,0.93,0.05,0.44
Sicilia,2020-05-10 17:00:00,0.2,0.0,0.9400000000000001,0.02,0.42
Sicilia,2020-05-11 17:00:00,0.2,0.0,0.96,0.01,0.42
Sicilia,2020-05-12 17:00:00,0.2,0.0,0.97,0.03,0.44
Sicilia,2020-05-13 17:00:00,0.2,0.0,0.99,0.01,0.43
Sicilia,2020-05-14 17:00:00,0.2,0.0,1.0,0.04,0.46
Sicilia,2020-05-15 17:00:00,0.2,0.0,1.02,0.02,0.45
Sicilia,2020-05-16 17:00:00,0.2,0.0,1.03,0.0,0.44
Sicilia,2020-05-17 17:00:00,0.2,0.0,1.04,0.02,0.46
Sicilia,2020-05-18 17:00:00,0.21,0.0,1.06,0.0,0.45
Sicilia,2020-05-19 17:00:00,0.21,0.0,1.07,0.03,0.48
Sicilia,2020-05-20 17:00:00,0.21,0.0,1.08,0.01,0.47000000000000003
Sicilia,2020-05-21 17:00:00,0.21,0.0,1.1,0.03,0.49
Sicilia,2020-05-22 17:00:00,0.21,0.0,1.11,0.01,0.48
Sicilia,2020-05-23 17:00:00,0.21,0.0,1.12,0.03,0.5
Sicilia,2020-05-24 17:00:00,0.21,0.0,1.1300000000000001,0.01,0.49
Sicilia,2020-05-25 17:00:00,0.21,0.0,1.1500000000000001,0.03,0.51
Sicilia,2020-05-26 17:00:00,0.21,0.0,1.16,0.01,0.5
Sicilia,2020-05-27 17:00:00,0.21,0.0,1.17,0.03,0.52
Sicilia,2020-05-28 17:00:00,0.21,0.0,1.18,0.01,0.51
Sicilia,2020-05-29 17:00:00,0.21,0.0,1.2,0.03,0.53
Sicilia,2020-05-30 17:00:00,0.21,0.0,1.21,0.01,0.52
Sicilia,2020-05-31 17:00:00,0.22,0.0,1.22,0.03,0.54
Sicilia,2020-06-01 17:00:00,0.22,0.0,1.23,0.0,0.52
Sicilia,2020-06-02 17:00:00,0.22,0.0,1.24,0.02,0.54
Sicilia,2020-06-03 17:00:00,0.22,0.0,1.25,0.0,0.53
Sicilia,2020-06-04 17:00:00,0.22,0.0,1.26,0.02,0.55
Sicilia,2020-06-05 17:00:00,0.22,0.0,1.28,0.04,0.5700000000000001
Sicilia,2020-06-06 17:00:00,0.22,0.0,1.29,0.01,0.55
Sicilia,2020-06-07 17:00:00,0.22,0.0,1.3,0.04,0.58
Sicilia,2020-06-08 17:00:00,0.22,0.0,1.31,0.01,0.56
Sicilia,2020-06-09 17:00:00,0.22,0.0,1.32,0.03,0.58
Sicilia,2020-06-10 17:00:00,0.22,0.0,1.33,0.01,0.5700000000000001
Sicilia,2020-06-11 17:00:00,0.22,0.0,1.34,0.02,0.58
Sicilia,2020-06-12 17:00:00,0.22,0.0,1.35,0.05,0.61
Sicilia,2020-06-13 17:00:00,0.22,0.0,1.36,0.02,0.59
Sicilia,2020-06-14 17:00:00,0.22,0.0,1.37,0.04,0.61
Sicilia,2020-06-15 17:00:00,0.22,0.0,1.3800000000000001,0.01,0.59
Sicilia,2020-06-16 17:00:00,0.23,0.0,1.3900000000000001,0.03,0.61
Sicilia,2020-06-17 17:00:00,0.23,0.0,1.4000000000000001,0.0,0.59
Sicilia,2020-06-18 17:00:00,0.23,0.0,1.41,0.02,0.61
Sicilia,2020-06-19 17:00:00,0.23,0.0,1.42,0.04,0.63
Sicilia,2020-06-20 17:00:00,0.23,0.0,1.43,0.01,0.61
Sicilia,2020-06-21 17:00:00,0.24,0.0,1.43,0.01,0.61
Sicilia,2020-06-22 17:00:00,0.24,0.0,1.43,0.01,0.61
Toscana,2020-03-04 17:00:00,3.62,0.73,6.07,2.29,4.58
Toscana,2020-03-05 17:00:00,3.2,1.23,4.98,2.35,3.9
Toscana,2020-03-06 17:00:00,3.12,1.6,4.47,2.44,3.62
Toscana,2020-03-07 18:00:00,2.85,1.58,3.92,2.29,3.25
Toscana,2020-03-08 18:00:00,2.63,1.58,3.56,2.21,3.02
Toscana,2020-03-09 18:00:00,2.49,1.6,3.3200000000000003,2.07,2.7800000000000002
Toscana,2020-03-10 18:00:00,2.52,1.7,3.22,2.2,2.82
Toscana,2020-03-11 17:00:00,2.5100000000000002,1.78,3.13,2.15,2.71
Toscana,2020-03-12 17:00:00,2.37,1.7,2.92,2.07,2.57
Toscana,2020-03-13 17:00:00,2.34,1.73,2.84,2.04,2.5
Toscana,2020-03-14 17:00:00,2.35,1.82,2.83,2.09,2.5100000000000002
Toscana,2020-03-15 17:00:00,2.24,1.73,2.67,1.99,2.38
Toscana,2020-03-16 17:00:00,2.22,1.76,2.63,2.0,2.36
Toscana,2020-03-17 17:00:00,2.13,1.68,2.5,1.9100000000000001,2.25
Toscana,2020-03-18 17:00:00,2.0300000000000002,1.6300000000000001,2.4,1.83,2.15
Toscana,2020-03-19 17:00:00,1.8800000000000001,1.48,2.22,1.67,1.98
Toscana,2020-03-20 17:00:00,1.76,1.37,2.09,1.56,1.86
Toscana,2020-03-21 17:00:00,1.68,1.3,2.0,1.49,1.78
Toscana,2020-03-22 17:00:00,1.56,1.2,1.8800000000000001,1.3900000000000001,1.67
Toscana,2020-03-23 17:00:00,1.43,1.06,1.74,1.25,1.53
Toscana,2020-03-24 17:00:00,1.41,1.05,1.72,1.23,1.51
Toscana,2020-03-25 17:00:00,1.36,1.01,1.67,1.21,1.48
Toscana,2020-03-26 17:00:00,1.34,0.97,1.6300000000000001,1.17,1.44
Toscana,2020-03-27 17:00:00,1.28,0.9400000000000001,1.59,1.11,1.3800000000000001
Toscana,2020-03-28 17:00:00,1.25,0.9,1.55,1.08,1.35
Toscana,2020-03-29 17:00:00,1.25,0.92,1.56,1.07,1.34
Toscana,2020-03-30 17:00:00,1.19,0.85,1.49,1.0,1.27
Toscana,2020-03-31 17:00:00,1.12,0.77,1.41,0.98,1.24
Toscana,2020-04-01 17:00:00,1.05,0.7000000000000001,1.34,0.86,1.1300000000000001
Toscana,2020-04-02 17:00:00,0.9400000000000001,0.6,1.24,0.75,1.02
Toscana,2020-04-03 17:00:00,0.86,0.51,1.16,0.68,0.9500000000000001
Toscana,2020-04-04 17:00:00,0.8,0.45,1.11,0.65,0.92
Toscana,2020-04-05 17:00:00,0.77,0.41000000000000003,1.08,0.58,0.86
Toscana,2020-04-06 17:00:00,0.73,0.37,1.05,0.56,0.84
Toscana,2020-04-07 17:00:00,0.7000000000000001,0.34,1.03,0.51,0.8
Toscana,2020-04-08 17:00:00,0.79,0.42,1.12,0.61,0.9
Toscana,2020-04-09 17:00:00,0.85,0.46,1.17,0.68,0.97
Toscana,2020-04-10 17:00:00,0.88,0.5,1.21,0.71,1.0
Toscana,2020-04-11 17:00:00,0.9,0.52,1.23,0.74,1.03
Toscana,2020-04-12 17:00:00,0.9400000000000001,0.55,1.26,0.77,1.06
Toscana,2020-04-13 17:00:00,0.93,0.54,1.25,0.76,1.05
Toscana,2020-04-14 17:00:00,0.91,0.53,1.24,0.74,1.03
Toscana,2020-04-15 17:00:00,0.88,0.5,1.21,0.73,1.02
Toscana,2020-04-16 17:00:00,0.84,0.45,1.17,0.64,0.9400000000000001
Toscana,2020-04-17 17:00:00,0.78,0.4,1.12,0.59,0.89
Toscana,2020-04-18 17:00:00,0.75,0.37,1.1,0.58,0.88
Toscana,2020-04-19 17:00:00,0.71,0.32,1.06,0.5,0.81
Toscana,2020-04-20 17:00:00,0.67,0.25,1.01,0.49,0.8
Toscana,2020-04-21 17:00:00,0.61,0.19,0.96,0.41000000000000003,0.73
Toscana,2020-04-22 17:00:00,0.62,0.21,0.99,0.45,0.77
Toscana,2020-04-23 17:00:00,0.62,0.18,0.98,0.42,0.75
Toscana,2020-04-24 17:00:00,0.62,0.17,0.98,0.39,0.73
Toscana,2020-04-25 17:00:00,0.61,0.16,0.98,0.4,0.74
Toscana,2020-04-26 17:00:00,0.6,0.15,0.98,0.37,0.72
Toscana,2020-04-27 17:00:00,0.6,0.14,0.98,0.39,0.74
Toscana,2020-04-28 17:00:00,0.61,0.13,0.99,0.38,0.74
Toscana,2020-04-29 17:00:00,0.59,0.13,0.99,0.39,0.75
Toscana,2020-04-30 17:00:00,0.56,0.09,0.9500000000000001,0.32,0.6900000000000001
Toscana,2020-05-01 17:00:00,0.54,0.07,0.93,0.33,0.7000000000000001
Toscana,2020-05-02 17:00:00,0.55,0.07,0.9500000000000001,0.32,0.7000000000000001
Toscana,2020-05-03 17:00:00,0.52,0.06,0.93,0.26,0.65
Toscana,2020-05-04 17:00:00,0.5,0.01,0.88,0.24,0.63
Toscana,2020-05-05 17:00:00,0.45,0.0,0.85,0.19,0.58
Toscana,2020-05-06 17:00:00,0.39,0.0,0.8200000000000001,0.17,0.55
Toscana,2020-05-07 17:00:00,0.33,0.0,0.8,0.07,0.45
Toscana,2020-05-08 17:00:00,0.33,0.0,0.81,0.09,0.47000000000000003
Toscana,2020-05-09 17:00:00,0.34,0.0,0.84,0.1,0.49
Toscana,2020-05-10 17:00:00,0.36,0.0,0.86,0.11,0.51
Toscana,2020-05-11 17:00:00,0.37,0.0,0.88,0.11,0.52
Toscana,2020-05-12 17:00:00,0.41000000000000003,0.0,0.91,0.17,0.59
Toscana,2020-05-13 17:00:00,0.45,0.0,0.9400000000000001,0.15,0.59
Toscana,2020-05-14 17:00:00,0.5,0.0,0.99,0.18,0.64
Toscana,2020-05-15 17:00:00,0.51,0.0,1.0,0.22,0.68
Toscana,2020-05-16 17:00:00,0.52,0.0,1.01,0.2,0.67
Toscana,2020-05-17 17:00:00,0.53,0.0,1.02,0.23,0.7000000000000001
Toscana,2020-05-18 17:00:00,0.53,0.0,1.03,0.2,0.68
Toscana,2020-05-19 17:00:00,0.53,0.0,1.04,0.22,0.7000000000000001
Toscana,2020-05-20 17:00:00,0.54,0.0,1.05,0.26,0.74
Toscana,2020-05-21 17:00:00,0.51,0.0,1.03,0.21,0.6900000000000001
Toscana,2020-05-22 17:00:00,0.48,0.0,1.02,0.15,0.63
Toscana,2020-05-23 17:00:00,0.5,0.0,1.04,0.16,0.65
Toscana,2020-05-24 17:00:00,0.46,0.0,1.03,0.16,0.64
Toscana,2020-05-25 17:00:00,0.41000000000000003,0.0,1.01,0.13,0.6
Toscana,2020-05-26 17:00:00,0.38,0.0,1.01,0.11,0.58
Toscana,2020-05-27 17:00:00,0.26,0.0,0.97,0.04,0.49
Toscana,2020-05-28 17:00:00,0.24,0.0,0.97,0.06,0.5
Toscana,2020-05-29 17:00:00,0.25,0.0,0.99,0.06,0.51
Toscana,2020-05-30 17:00:00,0.26,0.0,1.01,0.05,0.51
Toscana,2020-05-31 17:00:00,0.27,0.0,1.03,0.05,0.52
Toscana,2020-06-01 17:00:00,0.25,0.0,1.02,0.07,0.53
Toscana,2020-06-02 17:00:00,0.26,0.0,1.04,0.06,0.53
Toscana,2020-06-03 17:00:00,0.27,0.0,1.06,0.05,0.53
Toscana,2020-06-04 17:00:00,0.27,0.0,1.08,0.05,0.54
Toscana,2020-06-05 17:00:00,0.28,0.0,1.09,0.04,0.54
Toscana,2020-06-06 17:00:00,0.26,0.0,1.08,0.04,0.53
Toscana,2020-06-07 17:00:00,0.26,0.0,1.1,0.09,0.58
Toscana,2020-06-08 17:00:00,0.31,0.0,1.1400000000000001,0.06,0.58
Toscana,2020-06-09 17:00:00,0.32,0.0,1.16,0.06,0.59
Toscana,2020-06-10 17:00:00,0.4,0.0,1.2,0.12,0.67
Toscana,2020-06-11 17:00:00,0.42,0.0,1.21,0.1,0.66
Toscana,2020-06-12 17:00:00,0.44,0.0,1.23,0.09,0.66
Toscana,2020-06-13 17:00:00,0.45,0.0,1.24,0.08,0.66
Toscana,2020-06-14 17:00:00,0.47000000000000003,0.0,1.25,0.14,0.72
Toscana,2020-06-15 17:00:00,0.48,0.0,1.27,0.12,0.71
Toscana,2020-06-16 17:00:00,0.44,0.0,1.25,0.08,0.66
Toscana,2020-06-17 17:00:00,0.45,0.0,1.26,0.15,0.73
Toscana,2020-06-18 17:00:00,0.39,0.0,1.24,0.08,0.65
Toscana,2020-06-19 17:00:00,0.39,0.0,1.25,0.06,0.64
Toscana,2020-06-20 17:00:00,0.31,0.0,1.23,0.07,0.63
Toscana,2020-06-21 17:00:00,0.31,0.0,1.24,0.05,0.62
Toscana,2020-06-22 17:00:00,0.32,0.0,1.25,0.09,0.66
Umbria,2020-03-07 18:00:00,2.56,0.0,6.3100000000000005,0.81,3.85
Umbria,2020-03-08 18:00:00,2.4,0.0,4.96,1.03,3.38
Umbria,2020-03-09 18:00:00,2.2800000000000002,0.02,4.29,1.12,3.09
Umbria,2020-03-10 18:00:00,2.69,0.54,4.59,1.74,3.47
Umbria,2020-03-11 17:00:00,2.73,0.85,4.38,1.9000000000000001,3.37
Umbria,2020-03-12 17:00:00,2.65,1.02,4.07,1.92,3.18
Umbria,2020-03-13 17:00:00,2.54,1.1400000000000001,3.8000000000000003,1.8800000000000001,2.98
Umbria,2020-03-14 17:00:00,2.56,1.3,3.64,2.0100000000000002,2.97
Umbria,2020-03-15 17:00:00,2.62,1.54,3.59,2.17,3.0100000000000002
Umbria,2020-03-16 17:00:00,2.5300000000000002,1.58,3.4,2.09,2.84
Umbria,2020-03-17 17:00:00,2.46,1.57,3.21,2.08,2.75
Umbria,2020-03-18 17:00:00,2.34,1.57,3.0500000000000003,1.98,2.59
Umbria,2020-03-19 17:00:00,2.2,1.51,2.87,1.8800000000000001,2.44
Umbria,2020-03-20 17:00:00,2.07,1.3900000000000001,2.66,1.78,2.3000000000000003
Umbria,2020-03-21 17:00:00,1.94,1.29,2.49,1.67,2.16
Umbria,2020-03-22 17:00:00,1.86,1.24,2.38,1.57,2.04
Umbria,2020-03-23 17:00:00,1.76,1.17,2.2600000000000002,1.48,1.93
Umbria,2020-03-24 17:00:00,1.67,1.11,2.16,1.43,1.86
Umbria,2020-03-25 17:00:00,1.59,1.04,2.06,1.34,1.76
Umbria,2020-03-26 17:00:00,1.5,0.9500000000000001,1.95,1.25,1.6600000000000001
Umbria,2020-03-27 17:00:00,1.4000000000000001,0.87,1.85,1.19,1.59
Umbria,2020-03-28 17:00:00,1.27,0.77,1.74,1.04,1.44
Umbria,2020-03-29 17:00:00,1.16,0.65,1.62,0.92,1.32
Umbria,2020-03-30 17:00:00,1.07,0.54,1.52,0.85,1.25
Umbria,2020-03-31 17:00:00,0.97,0.44,1.43,0.71,1.12
Umbria,2020-04-01 17:00:00,0.91,0.39,1.3900000000000001,0.6900000000000001,1.1
Umbria,2020-04-02 17:00:00,0.86,0.32,1.34,0.61,1.03
Umbria,2020-04-03 17:00:00,0.8300000000000001,0.26,1.3,0.56,0.99
Umbria,2020-04-04 17:00:00,0.8200000000000001,0.24,1.3,0.54,0.98
Umbria,2020-04-05 17:00:00,0.8,0.24,1.31,0.5700000000000001,1.01
Umbria,2020-04-06 17:00:00,0.77,0.2,1.28,0.5,0.9500000000000001
Umbria,2020-04-07 17:00:00,0.71,0.1,1.19,0.43,0.89
Umbria,2020-04-08 17:00:00,0.66,0.08,1.1500000000000001,0.35000000000000003,0.8200000000000001
Umbria,2020-04-09 17:00:00,0.61,0.03,1.09,0.34,0.81
Umbria,2020-04-10 17:00:00,0.56,0.0,1.04,0.24,0.72
Umbria,2020-04-11 17:00:00,0.55,0.01,1.05,0.2,0.6900000000000001
Umbria,2020-04-12 17:00:00,0.5,0.0,1.03,0.21,0.6900000000000001
Umbria,2020-04-13 17:00:00,0.47000000000000003,0.0,1.03,0.11,0.6
Umbria,2020-04-14 17:00:00,0.47000000000000003,0.0,1.05,0.18,0.67
Umbria,2020-04-15 17:00:00,0.47000000000000003,0.0,1.07,0.15,0.65
Umbria,2020-04-16 17:00:00,0.46,0.0,1.08,0.13,0.64
Umbria,2020-04-17 17:00:00,0.42,0.0,1.08,0.08,0.59
Umbria,2020-04-18 17:00:00,0.47000000000000003,0.0,1.12,0.1,0.63
Umbria,2020-04-19 17:00:00,0.47000000000000003,0.0,1.1400000000000001,0.16,0.6900000000000001
Umbria,2020-04-20 17:00:00,0.42,0.0,1.1300000000000001,0.08,0.61
Umbria,2020-04-21 17:00:00,0.42,0.0,1.1400000000000001,0.13,0.66
Umbria,2020-04-22 17:00:00,0.35000000000000003,0.0,1.1300000000000001,0.12,0.64
Umbria,2020-04-23 17:00:00,0.34,0.0,1.1500000000000001,0.08,0.61
Umbria,2020-04-24 17:00:00,0.34,0.0,1.16,0.06,0.6
Umbria,2020-04-25 17:00:00,0.42,0.0,1.2,0.1,0.66
Umbria,2020-04-26 17:00:00,0.43,0.0,1.22,0.08,0.65
Umbria,2020-04-27 17:00:00,0.43,0.0,1.23,0.13,0.7000000000000001
Umbria,2020-04-28 17:00:00,0.44,0.0,1.25,0.1,0.68
Umbria,2020-04-29 17:00:00,0.45,0.0,1.26,0.08,0.67
Umbria,2020-04-30 17:00:00,0.46,0.0,1.27,0.11,0.7000000000000001
Umbria,2020-05-01 17:00:00,0.38,0.0,1.25,0.06,0.64
Umbria,2020-05-02 17:00:00,0.38,0.0,1.26,0.1,0.68
Umbria,2020-05-03 17:00:00,0.29,0.0,1.24,0.04,0.61
Umbria,2020-05-04 17:00:00,0.29,0.0,1.25,0.07,0.64
Umbria,2020-05-05 17:00:00,0.29,0.0,1.26,0.04,0.62
Umbria,2020-05-06 17:00:00,0.3,0.0,1.28,0.07,0.65
Umbria,2020-05-07 17:00:00,0.3,0.0,1.29,0.04,0.63
Umbria,2020-05-08 17:00:00,0.39,0.0,1.34,0.06,0.68
Umbria,2020-05-09 17:00:00,0.4,0.0,1.35,0.09,0.71
Umbria,2020-05-10 17:00:00,0.31,0.0,1.32,0.07,0.67
Umbria,2020-05-11 17:00:00,0.31,0.0,1.33,0.04,0.65
Umbria,2020-05-12 17:00:00,0.31,0.0,1.34,0.06,0.67
Umbria,2020-05-13 17:00:00,0.32,0.0,1.35,0.11,0.72
Umbria,2020-05-14 17:00:00,0.32,0.0,1.36,0.06,0.68
Umbria,2020-05-15 17:00:00,0.32,0.0,1.37,0.09,0.71
Umbria,2020-05-16 17:00:00,0.26,0.0,1.34,0.05,0.65
Umbria,2020-05-17 17:00:00,0.26,0.0,1.35,0.08,0.68
Umbria,2020-05-18 17:00:00,0.26,0.0,1.36,0.04,0.65
Umbria,2020-05-19 17:00:00,0.26,0.0,1.37,0.06,0.67
Umbria,2020-05-20 17:00:00,0.26,0.0,1.3800000000000001,0.03,0.65
Umbria,2020-05-21 17:00:00,0.26,0.0,1.3900000000000001,0.05,0.67
Umbria,2020-05-22 17:00:00,0.27,0.0,1.4000000000000001,0.08,0.7000000000000001
Umbria,2020-05-23 17:00:00,0.27,0.0,1.41,0.04,0.67
Umbria,2020-05-24 17:00:00,0.24,0.0,1.37,0.04,0.64
Umbria,2020-05-25 17:00:00,0.24,0.0,1.3800000000000001,0.06,0.66
Umbria,2020-05-26 17:00:00,0.24,0.0,1.3900000000000001,0.02,0.63
Umbria,2020-05-27 17:00:00,0.24,0.0,1.4000000000000001,0.03,0.64
Umbria,2020-05-28 17:00:00,0.24,0.0,1.41,0.06,0.67
Umbria,2020-05-29 17:00:00,0.24,0.0,1.42,0.02,0.64
Umbria,2020-05-30 17:00:00,0.24,0.0,1.43,0.04,0.66
Umbria,2020-05-31 17:00:00,0.24,0.0,1.44,0.06,0.68
Umbria,2020-06-01 17:00:00,0.24,0.0,1.45,0.02,0.65
Umbria,2020-06-02 17:00:00,0.24,0.0,1.46,0.04,0.67
Umbria,2020-06-03 17:00:00,0.24,0.0,1.47,0.01,0.65
Umbria,2020-06-04 17:00:00,0.24,0.0,1.48,0.02,0.66
Umbria,2020-06-05 17:00:00,0.24,0.0,1.49,0.04,0.68
Umbria,2020-06-06 17:00:00,0.24,0.0,1.5,0.01,0.66
Umbria,2020-06-07 17:00:00,0.24,0.0,1.51,0.02,0.67
Umbria,2020-06-08 17:00:00,0.24,0.0,1.52,0.04,0.6900000000000001
Umbria,2020-06-09 17:00:00,0.25,0.0,1.54,0.04,0.70
Umbria,2020-06-10 17:00:00,0.26,0.0,1.56,0.04,0.72
Umbria,2020-06-11 17:00:00,0.26,0.0,1.56,0.04,0.72
Umbria,2020-06-12 17:00:00,0.26,0.0,1.56,0.04,0.72
Umbria,2020-06-13 17:00:00,0.26,0.0,1.56,0.04,0.72
Umbria,2020-06-14 17:00:00,0.26,0.0,1.56,0.04,0.72
Umbria,2020-06-15 17:00:00,0.26,0.0,1.56,0.04,0.72
Umbria,2020-06-16 17:00:00,0.27,0.0,1.56,0.04,0.72
Umbria,2020-06-17 17:00:00,0.27,0.0,1.56,0.04,0.72
Umbria,2020-06-18 17:00:00,0.27,0.0,1.56,0.04,0.72
Umbria,2020-06-19 17:00:00,0.28,0.0,1.57,0.04,0.72
Umbria,2020-06-20 17:00:00,0.28,0.0,1.57,0.04,0.72
Umbria,2020-06-21 17:00:00,0.28,0.0,1.57,0.04,0.72
Umbria,2020-06-22 17:00:00,0.28,0.0,1.57,0.04,0.72
Valle d'Aosta,2020-03-13 17:00:00,3.0100000000000002,0.04,5.42,1.59,4.04
Valle d'Aosta,2020-03-14 17:00:00,3.0100000000000002,0.78,4.95,1.98,3.74
Valle d'Aosta,2020-03-15 17:00:00,3.11,1.37,4.63,2.37,3.71
Valle d'Aosta,2020-03-16 17:00:00,2.95,1.54,4.17,2.33,3.41
Valle d'Aosta,2020-03-17 17:00:00,2.7,1.53,3.74,2.16,3.0700000000000003
Valle d'Aosta,2020-03-18 17:00:00,2.5100000000000002,1.48,3.4,2.04,2.83
Valle d'Aosta,2020-03-19 17:00:00,2.27,1.37,3.08,1.9000000000000001,2.6
Valle d'Aosta,2020-03-20 17:00:00,2.0100000000000002,1.17,2.74,1.6,2.25
Valle d'Aosta,2020-03-21 17:00:00,1.72,0.9500000000000001,2.42,1.34,1.95
Valle d'Aosta,2020-03-22 17:00:00,1.52,0.76,2.17,1.17,1.75
Valle d'Aosta,2020-03-23 17:00:00,1.3800000000000001,0.64,2.0100000000000002,1.07,1.6300000000000001
Valle d'Aosta,2020-03-24 17:00:00,1.3,0.5700000000000001,1.9100000000000001,0.97,1.52
Valle d'Aosta,2020-03-25 17:00:00,1.29,0.6,1.9100000000000001,0.97,1.51
Valle d'Aosta,2020-03-26 17:00:00,1.24,0.56,1.85,0.93,1.46
Valle d'Aosta,2020-03-27 17:00:00,1.29,0.61,1.8800000000000001,0.99,1.51
Valle d'Aosta,2020-03-28 17:00:00,1.28,0.61,1.86,0.9400000000000001,1.46
Valle d'Aosta,2020-03-29 17:00:00,1.29,0.64,1.87,0.97,1.48
Valle d'Aosta,2020-03-30 17:00:00,1.3,0.66,1.87,0.99,1.49
Valle d'Aosta,2020-03-31 17:00:00,1.25,0.63,1.82,0.97,1.46
Valle d'Aosta,2020-04-01 17:00:00,1.21,0.58,1.76,0.9,1.3900000000000001
Valle d'Aosta,2020-04-02 17:00:00,1.16,0.54,1.71,0.88,1.36
Valle d'Aosta,2020-04-03 17:00:00,1.11,0.48,1.6500000000000001,0.8300000000000001,1.31
Valle d'Aosta,2020-04-04 17:00:00,1.12,0.48,1.6500000000000001,0.8300000000000001,1.31
Valle d'Aosta,2020-04-05 17:00:00,1.07,0.48,1.6400000000000001,0.78,1.26
Valle d'Aosta,2020-04-06 17:00:00,1.05,0.42,1.59,0.76,1.24
Valle d'Aosta,2020-04-07 17:00:00,0.99,0.37,1.54,0.71,1.19
Valle d'Aosta,2020-04-08 17:00:00,0.9400000000000001,0.3,1.48,0.62,1.11
Valle d'Aosta,2020-04-09 17:00:00,0.89,0.28,1.46,0.59,1.08
Valle d'Aosta,2020-04-10 17:00:00,0.87,0.22,1.42,0.55,1.05
Valle d'Aosta,2020-04-11 17:00:00,0.86,0.2,1.41,0.5700000000000001,1.07
Valle d'Aosta,2020-04-12 17:00:00,0.8300000000000001,0.18,1.3900000000000001,0.51,1.02
Valle d'Aosta,2020-04-13 17:00:00,0.8300000000000001,0.16,1.3900000000000001,0.5,1.02
Valle d'Aosta,2020-04-14 17:00:00,0.92,0.24,1.5,0.62,1.1400000000000001
Valle d'Aosta,2020-04-15 17:00:00,0.97,0.28,1.55,0.68,1.2
Valle d'Aosta,2020-04-16 17:00:00,0.99,0.32,1.59,0.71,1.23
Valle d'Aosta,2020-04-17 17:00:00,1.01,0.34,1.61,0.72,1.24
Valle d'Aosta,2020-04-18 17:00:00,0.99,0.3,1.57,0.6900000000000001,1.21
Valle d'Aosta,2020-04-19 17:00:00,0.93,0.27,1.53,0.64,1.16
Valle d'Aosta,2020-04-20 17:00:00,0.87,0.18,1.44,0.53,1.06
